,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,REFPOINT
14410,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716930,24
14411,-7360.497299998999,4864837.920500003,2,2,122,2,14,7,1371716856,28
14412,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716935,24
14413,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716961,24
14414,-7373.052799999715,4864844.886500001,2,2,119,2,14,7,1371717007,23
14415,-7367.458799999206,4864841.782799996,2,2,120,2,14,7,1371716983,24
14416,-7373.052799999715,4864844.886500001,2,2,119,2,14,7,1371717028,23
14417,-7374.347500000149,4864845.604699999,2,2,118,2,14,7,1371717064,22
14418,-7390.620600000025,4864836.055799998,2,2,143,2,14,7,1371717145,54
14419,-7394.797230612487,4864837.578821808,2,2,143,1,14,7,1371717198,53
14420,-7374.347500000149,4864845.604699999,2,2,118,2,14,7,1371717089,22
14421,-7390.734700001776,4864835.034999996,2,2,144,2,14,7,1371717167,55
14422,-7562.192000001669,4864866.774599999,1,1,108,2,14,7,1371720133,15
14423,-7571.093199998141,4864871.718699999,1,1,109,2,14,7,1371720166,17
14424,-7555.068599998952,4864885.213299997,1,1,107,2,14,7,1371720032,13
14425,-7562.192000001669,4864866.774599999,1,1,108,2,14,7,1371720086,15
14426,-7559.78200000152,4864871.373499997,1,1,107,2,14,7,1371720059,13
14427,-7527.402600001544,4864929.238300003,1,1,101,2,14,7,1371720296,1
14428,-7559.442699998617,4864887.620300001,1,1,110,2,14,7,1371720229,19
14429,-7568.86100000143,4864876.416199997,1,1,111,2,14,7,1371720195,21
14430,-7536.4928999990225,4864918.059600003,1,1,101,2,14,7,1371720345,1
14431,-7510.211205821484,4864949.287095763,1,1,103,1,14,7,1371720602,4
14432,-7524.514299999922,4864934.194600001,1,1,102,2,14,7,1371720490,3
14433,-7519.0086999982595,4864949.4529,1,1,103,2,14,7,1371720568,5
14434,-7526.391455613078,4864919.34785118,1,1,101,1,14,7,1371720434,0
14435,-7516.413621235639,4864937.650390036,1,1,102,1,14,7,1371720520,2
14436,-7535.209515403956,4864948.090411805,1,1,105,1,14,7,1371720762,8
14437,-7528.608068633825,4864959.505251184,1,1,104,1,14,7,1371720663,6
14438,-7533.837600000203,4864939.373000003,1,1,105,2,14,7,1371720727,9
14439,-7523.494500000029,4864951.885399997,1,1,104,2,14,7,1371720696,7
14440,-7536.565799999982,4864934.328000002,1,1,106,2,14,7,1371720807,11
14441,-7545.474832799286,4864929.947813578,1,1,106,1,14,7,1371720907,10
14442,-7545.474832799286,4864929.947813578,1,1,106,1,14,7,1371720885,10
14443,-7541.168800000101,4864920.726800002,1,1,106,2,14,7,1371720850,11
14444,-7537.2410000003865,4864895.7321000025,1,1,117,2,14,7,1371721009,22
14445,-7568.053527798504,4864892.154664098,1,1,110,1,14,7,1371721276,18
14446,-7568.053527798504,4864892.154664098,1,1,110,1,14,7,1371721299,18
14447,-7578.461971551179,4864869.381579727,1,1,109,1,14,7,1371721079,16
14448,-7572.053273737431,4864882.3671180615,1,1,111,1,14,7,1371721141,20
14449,-7560.377608112991,4864859.336898372,1,1,108,1,14,7,1371721228,14
14450,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721542,12
14451,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721382,12
14452,-7549.37943457067,4864878.413713895,1,1,107,1,14,7,1371721454,12
14453,-7386.105999998747,4864837.9142,3,2,101,2,14,7,1371721942,1
14454,-7377.846599999814,4864852.802199997,3,2,104,2,14,7,1371722053,5
14455,-7381.754700001329,4864845.757299997,3,2,102,2,14,7,1371722004,3
14456,-7383.733100000769,4864842.191699997,3,2,143,2,14,7,1371721972,46
14457,-7380.934599999338,4864847.235600002,3,2,103,2,14,7,1371722029,4
14458,-7375.028700001538,4864855.459899999,3,2,106,2,14,7,1371722114,8
14459,-7372.802999999374,4864849.302699998,3,2,107,2,14,7,1371722148,9
14460,-7377.096400000155,4864854.1538999975,3,2,105,2,14,7,1371722077,6
14461,-7372.802999999374,4864849.302699998,3,2,107,2,14,7,1371722187,9
14462,-7375.028700001538,4864855.459899999,3,2,106,2,14,7,1371722120,8
14463,-7370.01060000062,4864847.753600001,3,2,107,2,14,7,1371722215,9
14464,-7366.095899999142,4864845.581600003,3,2,108,2,14,7,1371722251,10
14465,-7363.282400000841,4864844.020599999,3,2,108,2,14,7,1371722268,10
14466,-7359.148499999195,4864841.7272000015,3,2,109,2,14,7,1371722298,11
14467,-7352.339699998499,4864837.9498,3,2,110,2,14,7,1371722364,12
14468,-7336.2989999987185,4864829.050399996,3,2,128,2,14,7,1371722446,32
14469,-7356.611999999732,4864840.32,3,2,109,2,14,7,1371722320,11
14470,-7352.339699998499,4864837.9498,3,2,110,2,14,7,1371722386,12
14471,-7329.376800000668,4864825.210199997,3,2,129,2,14,7,1371722492,33
14472,-7316.4574000015855,4864800.7843,3,2,135,2,14,7,1371722718,39
14473,-7309.517499998212,4864813.293499999,3,2,131,2,14,7,1371722585,35
14474,-7315.637699998915,4864817.5876,3,2,130,2,14,7,1371722555,34
14475,-7311.919399999082,4864808.963799998,3,2,132,2,14,7,1371722618,36
14476,-7316.963899999857,4864795.2365000015,3,2,136,2,14,7,1371722865,41
14477,-7312.662200000137,4864807.624899998,3,2,133,2,14,7,1371722826,37
14478,-7317.526099998503,4864794.559299998,3,2,137,2,14,7,1371722949,42
14479,-7313.731119778006,4864792.063410872,3,2,136,1,14,7,1371722893,40
14480,-7315.743400000036,4864802.071500003,3,2,134,2,14,7,1371722760,38
14481,-7317.526099998503,4864794.559299998,3,2,137,2,14,7,1371723040,42
14482,-7312.662200000137,4864807.624899998,3,2,133,2,14,7,1371723170,37
14483,-7316.680700000374,4864814.058700003,3,2,127,2,14,7,1371723191,31
14484,-7318.160399999469,4864814.879600003,3,2,126,2,14,7,1371723217,30
14485,-7323.891800001264,4864818.059199996,3,2,125,2,14,7,1371723306,28
14486,-7323.891800001264,4864818.059199996,3,2,125,2,14,7,1371723288,28
14487,-7323.891800001264,4864818.059199996,3,2,125,2,14,7,1371723265,28
14488,-7318.160399999469,4864814.879600003,3,2,126,2,14,7,1371723235,30
14489,-7330.597199998796,4864821.779299997,3,2,123,2,14,7,1371723375,25
14490,-7337.5278999991715,4864825.624499999,3,2,121,2,14,7,1371723432,23
14491,-7338.66330000013,4864826.254299998,3,2,120,2,14,7,1371723462,22
14492,-7325.052900001408,4864818.703599997,3,2,124,2,14,7,1371723339,26
14493,-7331.918400000781,4864822.512199998,3,2,122,2,14,7,1371723396,24
14494,-7359.331099998206,4864837.273500003,3,2,116,2,14,7,1371723578,18
14495,-7353.723400000484,4864834.1625000015,3,2,117,2,14,7,1371723543,19
14496,-7345.42330000177,4864829.557700002,3,2,119,2,14,7,1371723499,21
14497,-7352.520300000906,4864833.494800001,3,2,118,2,14,7,1371723518,20
14498,-7360.497299998999,4864837.920500003,3,2,115,2,14,7,1371723638,17
14499,-7367.458799999206,4864841.782799996,3,2,113,2,14,7,1371723698,15
14500,-7367.458799999206,4864841.782799996,3,2,113,2,14,7,1371723715,15
14501,-7360.497299998999,4864837.920500003,3,2,115,2,14,7,1371723603,17
14502,-7366.242400001734,4864841.108000003,3,2,114,2,14,7,1371723670,16
14503,-7390.761199999601,4864835.141000004,3,2,141,2,14,7,1371723846,45
14504,-7374.347500000149,4864845.604699999,3,2,111,2,14,7,1371723773,13
14505,-7373.052799999715,4864844.886500001,3,2,112,2,14,7,1371723743,14
14506,-7390.435400001706,4864835.897,3,2,140,2,14,7,1371723823,44
14507,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721409,0
14508,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721501,2
14509,-7394.577824883163,4864836.924705662,3,2,140,1,14,7,1371723878,43
14510,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721455,1
14511,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721255,0
14512,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721735,24
14513,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721637,23
14514,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721563,5
14515,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721682,22
14516,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721859,4
14517,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721795,6
14518,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721964,3
14519,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721915,4
14520,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371722023,25
14521,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724547,60
14522,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722117,8
14523,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722156,7
14524,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722067,26
14525,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724589,59
14526,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721222,0
14527,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724873,55
14528,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724929,53
14529,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371725000,54
14530,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721468,2
14531,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721377,0
14532,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721530,5
14533,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721423,1
14534,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721605,23
14535,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721763,6
14536,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721650,22
14537,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721827,4
14538,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721703,24
14539,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721882,4
14540,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721931,3
14541,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722035,26
14542,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371721990,25
14543,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724556,59
14544,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722127,7
14545,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724514,60
14546,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722191,27
14547,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722085,8
14548,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724948,54
14549,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724839,55
14550,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721225,0
14551,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724883,53
14552,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721472,2
14553,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721426,1
14554,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721534,5
14555,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721380,0
14556,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721608,23
14557,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721766,6
14558,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721706,24
14559,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721653,22
14560,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721830,4
14561,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722039,26
14562,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371721994,25
14563,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721885,4
14564,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722089,8
14565,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721935,3
14566,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722131,7
14567,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724518,60
14568,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722190,27
14569,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722268,27
14570,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724887,53
14571,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724560,59
14572,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724842,55
14573,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721229,0
14574,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724949,54
14575,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721476,2
14576,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721538,5
14577,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721430,1
14578,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721384,0
14579,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721657,22
14580,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721710,24
14581,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721612,23
14582,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721834,4
14583,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721770,6
14584,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721939,3
14585,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721889,4
14586,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371721998,25
14587,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722042,26
14588,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722272,27
14589,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724522,60
14590,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722195,27
14591,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722134,7
14592,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722092,8
14593,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724563,59
14594,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724890,53
14595,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721233,0
14596,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724847,55
14597,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724952,54
14598,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721541,5
14599,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721434,1
14600,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721479,2
14601,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721387,0
14602,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721616,23
14603,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721774,6
14604,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721713,24
14605,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721660,22
14606,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721837,4
14607,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371722001,25
14608,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721942,3
14609,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722046,26
14610,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721893,4
14611,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724525,60
14612,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722197,27
14613,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722096,8
14614,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722138,7
14615,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721236,0
14616,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724567,59
14617,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724893,53
14618,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724850,55
14619,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724953,54
14620,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721545,5
14621,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721437,1
14622,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721391,0
14623,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721483,2
14624,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721717,24
14625,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721664,22
14626,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721619,23
14627,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721841,4
14628,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721777,6
14629,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721946,3
14630,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721896,4
14631,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722049,26
14632,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371722005,25
14633,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722142,7
14634,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722201,27
14635,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722099,8
14636,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724529,60
14637,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724570,59
14638,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724854,55
14639,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721240,0
14640,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724896,53
14641,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724956,54
14642,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721441,1
14643,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721486,2
14644,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721548,5
14645,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721623,23
14646,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721394,0
14647,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721845,4
14648,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721668,22
14649,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721720,24
14650,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721781,6
14651,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371722008,25
14652,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721900,4
14653,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722103,8
14654,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721950,3
14655,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722053,26
14656,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722145,7
14657,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724533,60
14658,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722203,27
14659,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724574,59
14660,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724858,55
14661,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721398,0
14662,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721244,0
14663,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724898,53
14664,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724960,54
14665,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721627,23
14666,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721671,22
14667,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721445,1
14668,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721490,2
14669,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721552,5
14670,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721784,6
14671,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721724,24
14672,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721904,4
14673,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721848,4
14674,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722106,8
14675,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371722012,25
14676,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722149,7
14677,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721953,3
14678,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722056,26
14679,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722207,27
14680,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724861,55
14681,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724578,59
14682,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724536,60
14683,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721247,0
14684,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721448,1
14685,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724963,54
14686,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721402,0
14687,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724902,53
14688,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721494,2
14689,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721675,22
14690,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721630,23
14691,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721556,5
14692,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721728,24
14693,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721957,3
14694,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721852,4
14695,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721907,4
14696,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721788,6
14697,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722110,8
14698,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722152,7
14699,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371722016,25
14700,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722060,26
14701,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722209,27
14702,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724540,60
14703,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724581,59
14704,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724865,55
14705,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724905,53
14706,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724967,54
14707,-7379.799400001764,4864849.157899998,1,2,103,2,15,11,1371721497,2
14708,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721251,0
14709,-7383.6702000014475,4864842.180799998,1,2,101,2,15,11,1371721405,0
14710,-7381.686900001019,4864845.7553,1,2,102,2,15,11,1371721452,1
14711,-7374.347500000149,4864845.604699999,1,2,115,2,15,11,1371721634,23
14712,-7377.078269988298,4864842.961438999,1,2,115,1,15,11,1371721678,22
14713,-7374.897300001234,4864855.5392,1,2,105,2,15,11,1371721559,5
14714,-7373.052799999715,4864844.886500001,1,2,116,2,15,11,1371721731,24
14715,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721911,4
14716,-7376.631799999624,4864855.089699999,1,2,104,2,15,11,1371721960,3
14717,-7372.802999999374,4864849.302699998,1,2,106,2,15,11,1371721792,6
14718,-7367.458799999206,4864841.782799996,1,2,117,2,15,11,1371722019,25
14719,-7376.317116655409,4864861.7561028525,1,2,105,1,15,11,1371721855,4
14720,-7390.184700001031,4864838.919100001,1,2,143,2,15,11,1371724543,60
14721,-7366.037799999118,4864845.549400002,1,2,107,2,15,11,1371722114,8
14722,-7366.242400001734,4864841.108000003,1,2,118,2,15,11,1371722064,26
14723,-7363.986104570329,4864850.150565037,1,2,107,1,15,11,1371722153,7
14724,-7360.497299998999,4864837.920500003,1,2,119,2,15,11,1371722229,27
14725,-7317.012499999255,4864795.1489999965,1,2,136,2,15,11,1371724984,54
14726,-7313.731119778006,4864792.063410872,1,2,136,1,15,11,1371724909,53
14727,-7391.93019238487,4864841.240641913,1,2,143,1,15,11,1371724585,59
14728,-7317.6510000005355,4864794.628600001,1,2,137,2,15,11,1371724869,55
14729,-7470.51399999857,4864863.610200003,0,1,15,2,16,14,1371714150,18
14730,-7474.5538000017405,4864866.856399998,0,1,9,2,16,14,1371714071,73
14731,-7480.428210925311,4864867.091147952,0,1,9,1,16,14,1371714087,72
14732,-7474.670000001788,4864865.918799996,0,1,16,2,16,14,1371714118,19
14733,-7456.977499999107,4864830.765100002,0,1,203,2,16,14,1371714419,23
14734,-7458.381099998952,4864852.149700001,0,1,213,2,16,14,1371714326,24
14735,-7469.871500000358,4864864.364799999,0,1,10,2,16,14,1371714173,1
14736,-7457.665500000118,4864823.6099999985,0,1,247,2,16,14,1371714500,65
14737,-7450.481994569302,4864817.724448785,0,1,247,1,16,14,1371714525,64
14738,-7454.2391000017515,4864829.266000004,0,1,202,2,16,14,1371714463,21
14739,-7460.279699999839,4864824.969700001,0,1,248,2,16,14,1371714575,67
14740,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714610,66
14741,-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714709,20
14742,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714596,66
14743,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714637,66
14744,-7425.661100000143,4864873.132700004,0,1,216,2,16,14,1371714868,26
14745,-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714719,20
14746,-7426.938324466348,4864864.108050242,0,1,216,1,16,14,1371714881,25
14747,-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371714910,28
14748,-7423.182180404663,4864855.7189594135,0,1,217,1,16,14,1371714932,27
14749,-7421.30021238327,4864859.197052851,0,1,218,1,16,14,1371714980,29
14750,-7424.3016000017515,4864859.706600003,0,1,218,2,16,14,1371714957,30
14751,-7421.9332000017175,4864863.970899999,0,1,219,2,16,14,1371715010,32
14752,-7421.145399998874,4864865.389200002,0,1,220,2,16,14,1371715070,34
14753,-7419.789388634264,4864861.91686368,0,1,219,1,16,14,1371715032,31
14754,-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371715166,28
14755,-7417.8315513432035,4864865.352306284,0,1,220,1,16,14,1371715091,33
14756,-7411.328600000591,4864885.4059000015,0,1,245,2,16,14,1371715356,62
14757,-7404.491683006287,4864890.4166426435,0,1,244,1,16,14,1371715311,60
14758,-7423.060899998993,4864877.686099999,0,1,246,2,16,14,1371715206,63
14759,-7410.692299999297,4864890.038199998,0,1,243,2,16,14,1371715264,59
14760,-7410.026599999516,4864887.749600002,0,1,244,2,16,14,1371715327,61
14761,-7424.804142381996,4864898.435409412,0,1,237,1,16,14,1371715429,54
14762,-7426.627799998969,4864896.057800001,0,1,249,2,16,14,1371715458,69
14763,-7427.868400000036,4864896.747000001,0,1,227,2,16,14,1371715485,44
14764,-7422.2589999996135,4864895.579300001,0,1,237,2,16,14,1371715408,55
